#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treeLikelihood.turkic" spec="beast.base.evolution.likelihood.TreeLikelihood" useAmbiguities="true">
#        <tree IsLabelledNewick="true" id="Tree.t:turkic" newick="(Chuvash:1800,(Yakut:1500,(Azerbaijani:800,(Turkmen:600,(Turkish:500,(Uzbek:400,(Uyghur:350,(Kazakh:300,Kyrgyz:300):50):50):50):100):200):700):300):300;" spec="beast.base.evolution.tree.TreeParser">
#            <taxonset id="TaxonSet.turkic" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Azerbaijani" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Chuvash" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kazakh" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kyrgyz" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkish" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkmen" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uyghur" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uzbek" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Yakut" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </tree>
#        <siteModel gammaCategoryCount="4" id="SiteModel.s:turkic" spec="beast.base.evolution.sitemodel.SiteModel">
#            <parameter id="shape.s:turkic" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <substModel id="MkModel.s:turkic" spec="beast.base.evolution.substitutionmodel.GeneralSubstitutionModel">
#                <parameter dimension="2" id="rates.s:turkic" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0</parameter>
#                <frequencies id="freqs.s:turkic" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                    <parameter dimension="2" id="freqParameter.s:turkic" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                </frequencies>
#            </substModel>
#        </siteModel>
#        <branchRateModel id="StrictClock.c:turkic" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#            <parameter id="clockRate.c:turkic" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </branchRateModel>
#    </distribution>
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:turkic" spec="beast.base.evolution.speciation.YuleModel" tree="@Tree.t:turkic">
#            <parameter id="birthRate.t:turkic" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </distribution>
#        <distribution id="ProtoTurkicRoot.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" taxonset="@TaxonSet.turkic" tree="@Tree.t:turkic">
#            <distr id="LogNormalDistributionModel" meanInRealSpace="true" spec="beast.base.inference.distribution.LogNormalDistributionModel">
#                <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="2100.0"/>
#                <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.12"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.clockRate" spec="beast.base.inference.distribution.Prior" x="@clockRate.c:turkic">
#            <distr id="Exponential" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.birthRate" spec="beast.base.inference.distribution.Prior" x="@birthRate.t:turkic">
#            <distr id="Exponential1" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant3" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.shape" spec="beast.base.inference.distribution.Prior" x="@shape.s:turkic">
#            <distr id="Exponential2" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant4" spec="beast.base.core.Function$Constant" value="0.5"/>
#            </distr>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	prior	treeLikelihood	YuleModel	birthRate	clockRate	shape	Tree.height	Tree.treeLength
1995000	-452.548662821859	-74.30342784563312	-378.2452349762259	-64.52295286988605	0.0012202936611675316	1.6642750737095623E-4	1.8625929800132988	1868.9574026790674	8894.287718323507
2000000	-459.6159492617639	-79.91105093065094	-379.70489833111293	-69.66314116213854	0.0013566078614908707	1.1817828998068987E-4	2.1762106634888783	2196.2688995722856	12414.050017255524
2005000	-453.9557043120226	-75.11425457539875	-378.8414497366239	-64.84358483821921	8.056310228241569E-4	1.6308889648114538E-4	2.232274111620856	2145.5183547746924	9747.026801451217
2010000	-452.1892548711272	-77.68152319831606	-374.50773167281113	-63.586533316651916	0.001438073915073768	2.0440529407219447E-4	4.129793932423271	1951.5053175078099	7809.701741558847
2015000	-451.2275882585452	-74.92695766229905	-376.30063059624615	-63.29675230905148	0.0014333938173620236	2.0623410069393587E-4	2.9123773534645103	1969.4311713453444	7614.843454318295
2020000	-452.7243109407369	-78.21681882967485	-374.50749211106205	-65.95630911861976	8.187570651669253E-4	1.1893381677913763E-4	3.2565611689788403	2081.4610296384167	11107.719701986762
2025000	-459.7448123250387	-76.21488611807611	-383.5299262069626	-64.80955274980077	6.910985757710966E-4	1.7355313975975158E-4	2.8311832888772703	2042.6781066273386	9538.043166964404
2030000	-451.5704338524548	-75.95501027756471	-375.6154235748901	-64.45610812149984	9.785223435847257E-4	1.600299519267468E-4	2.802248690801243	2195.912612663825	9218.361426025516
2035000	-453.45961335585065	-76.03054978030292	-377.42906357554773	-65.38113147013162	7.812878253684599E-4	1.6692482998725215E-4	2.40342815649958	2168.8898185321063	10424.578078351606
2040000	-456.6171270040117	-74.0337431067177	-382.583383897294	-62.18195854627273	0.0013252227688185791	2.555487552220045E-4	2.6160329491390666	1753.093927881488	6921.5237709247185
2045000	-452.6914584419037	-76.8888960463682	-375.8025623955355	-66.32913805601972	5.473557896232834E-4	1.3059817583052673E-4	2.3687951758464667	1958.4179707160088	11410.943198353822
2050000	-457.846212541403	-79.78348921581915	-378.0627233255839	-64.52057126291456	6.379929374830254E-4	1.8862174221472843E-4	3.6541162134378427	1596.6032780898117	8876.437613249607
2055000	-455.1393724554952	-76.22850766424693	-378.9108647912483	-66.38694631286852	0.0013542195401419533	1.7914598970215906E-4	1.8853106275398133	1864.6212077683554	10006.284878756287
2060000	-453.13519166418115	-79.06002076511386	-374.0751708990673	-65.69533711371058	9.68014408111911E-4	1.1897586013420004E-4	3.7731307484978887	2153.899927930825	10509.377068540247
2065000	-451.65498611867235	-74.33822081228422	-377.3167653063881	-63.342173872303086	7.892975191407896E-4	2.0897985049129027E-4	1.92377346061216	1680.447904523456	7838.91489244042
2070000	-453.02824784279517	-76.01738844403255	-377.01085939876265	-64.44898811028766	8.977496299569885E-4	1.780350992323803E-4	2.6801846359705395	1830.2863117471045	9272.11010302074
2075000	-458.8889081875749	-82.19348033504204	-376.6954278525328	-66.46563982473572	4.5407389674531834E-4	1.7351166263321812E-4	4.966355510822209	1975.8877794001935	10763.96379469318
2080000	-453.42371085653247	-78.82736575007651	-374.59634510645594	-66.17863831317744	0.0015810699898066904	1.5892929669141892E-4	3.452620442773679	2065.767526975749	9222.49539105003
2085000	-454.109153313774	-78.22113702644809	-375.8880162873259	-65.63393919489918	0.0010664680466480013	1.5346000465885236E-4	3.3338987466596977	2207.3824203449194	10208.196464499997
2090000	-454.75500949422724	-77.72359873290227	-377.031410761325	-64.88690320519517	6.961054435164924E-4	1.7101796360662625E-4	3.319793049292172	2304.4985519864795	9663.518637087791
2095000	-454.84862302971646	-77.03802556748602	-377.8105974622305	-64.90291720265114	0.0013156893161976424	1.8956689200990892E-4	2.9919550853913908	1843.7881641593806	8995.862936637108
2100000	-457.49719607577293	-75.86100911286837	-381.63618696290456	-64.92775813437626	0.0010594334685369822	1.881558154446631E-4	2.3321893462303773	1816.9564551217186	9559.439659131134
2105000	-454.49920247489985	-73.46712402251445	-381.0320784523854	-64.64732444198785	9.216418271504133E-4	1.6343697306900388E-4	1.5362914300980983	2080.7016107386507	9474.93170906764
2110000	-449.69095841092536	-74.47741606033638	-375.21354235058897	-63.687227761223376	7.081002966533253E-4	2.1822692044135749E-4	2.4664701901724726	1939.9498185620785	7998.6257442352435
2115000	-450.85809604202245	-73.90104570966714	-376.9570503323553	-62.83589853803272	7.41672762532585E-4	3.1038701689434586E-4	2.3235409608199635	1787.4442601024743	6988.363785893934
2120000	-452.0144134136519	-74.82035453109317	-377.1940588825587	-65.32070168258994	0.0010922236845380625	1.705551610917702E-4	1.878769269605129	2053.1826239276297	9855.476646817142
2125000	-461.13021585486376	-76.87777137847094	-384.25244447639284	-64.68870252766094	6.998447739281998E-4	2.3962851387084022E-4	2.8429247968017313	1772.2491297106471	9389.920136768751
2130000	-457.80011997868314	-74.48642185597802	-383.3136981227051	-64.62251801530256	0.0011573430966723638	2.20163999391245E-4	1.9777740694402286	1917.7663869312807	9097.986039744117
2135000	-453.95176678085085	-77.20905999727087	-376.74270678358	-65.87763917959005	0.0013517595659345563	1.7241929688755552E-4	2.7944115770027325	2049.585901059866	9636.960805524403
2140000	-452.7337806192778	-75.76777172367889	-376.9660088955989	-65.17848855293632	7.453684157462271E-4	2.0922782852246259E-4	2.3932175414896824	2143.149835769067	10149.924306970865
2145000	-455.283924918812	-79.98110648542584	-375.30281843338616	-64.68595570783467	8.179509753175354E-4	1.7507739479270324E-4	4.732567897845714	2161.360267852652	9555.940025064177
2150000	-457.2651740373974	-78.4108059943315	-378.8543680430659	-66.58356095456404	0.0013000922738214172	1.4622298837972328E-4	1.9745516712050062	2633.6109493497383	10323.113926173382
2155000	-458.741901120054	-77.4357090415253	-381.30619207852874	-66.26135573453047	6.650640360717986E-4	1.387745531037115E-4	2.651929003909306	2184.2211375015236	11632.470706772647
2160000	-454.7049982985964	-78.80658101752908	-375.89841728106734	-66.37205487882231	4.096821334349401E-4	1.4089034432343225E-4	3.3222523162874533	2133.5111975717537	9692.936764055834
2165000	-455.85151935365445	-77.95674380402701	-377.89477554962747	-66.17800801127636	0.0011769585166298564	2.179268477859316E-4	2.892733810889326	2237.5211967927403	10382.21336435035
2170000	-451.19253583370596	-76.7031480564032	-374.48938777730274	-63.00427759943351	0.0012625252363797333	2.2538936307181314E-4	3.6607967403893578	1795.1840545052314	7609.468753716835
2175000	-455.6168084834571	-74.67737416652075	-380.93943431693634	-65.13836951143712	9.111338155732914E-4	1.6964585429069922E-4	1.8984458825194146	2050.058472910591	10022.461127815277
2180000	-455.19265069348637	-74.82682598604944	-380.36582470743696	-64.09570943649172	0.0012551397135397106	2.1140046877932757E-4	2.4660425945661886	1973.7033148283754	8486.419659156916
2185000	-456.00616674360595	-74.61349404916305	-381.3926726944429	-61.104493973510706	0.0015756816306506788	3.6078443639487966E-4	3.6550743923900715	1832.584115956479	6016.415522913063
2190000	-459.00571729286725	-80.58580698136278	-378.41991031150445	-67.74349265197509	3.7203778546640045E-4	1.4883863611879323E-4	3.017342006492078	2448.749612143075	12287.385180847497
2195000	-454.6958403828261	-75.73104563314762	-378.96479474967845	-64.98406507634202	9.18380749258397E-4	1.4924595543528498E-4	2.5008344235722664	2034.820371579557	9844.366983200116
2200000	-450.7048045430338	-74.92634043169191	-375.77846411134186	-64.17188385690488	6.586198703581075E-4	1.6456957968026117E-4	2.3342179271003864	1860.3188287655973	8455.517309053148
2205000	-460.7840748013626	-83.9689635556261	-376.8151112457365	-69.98810878946902	0.0015828405056880284	1.409914260997764E-4	4.020753703614559	2215.821008831367	11624.566507101898
2210000	-459.2028794160181	-80.75201178412824	-378.4508676318899	-67.95423905092213	0.0016693084692871183	1.6583412650671598E-4	2.7671330790206348	2533.553987445493	10058.939214281323
2215000	-457.23651202342853	-78.74926587833009	-378.4872461450984	-66.44841693312262	4.567955287279602E-4	1.4884481268896753E-4	3.230497682134668	2167.5106829002725	10766.785400604018
2220000	-453.3404970167793	-75.25350852844028	-378.086988488339	-64.83293197357881	6.836900369953543E-4	1.679047284623532E-4	2.2940891372398524	2162.9089104461846	9549.480579774698
2225000	-457.2194332345739	-75.59076328134731	-381.62866995322656	-65.24506053781316	0.0011842099093799102	1.848186554995635E-4	2.143967115445562	2260.6941111240067	9572.31035543145
2230000	-452.19421369322333	-79.55397048660129	-372.6402432066221	-63.1598310070927	0.0011561442133561357	2.0263394793146325E-4	4.9058421163590165	1759.0502184788513	7835.106370510417
2235000	-452.4934986957894	-74.62173622211621	-377.8717624736732	-64.85924139212017	7.166441134232992E-4	2.0805728990875463E-4	1.9782615311481375	2145.4424369947446	9672.572057873975
2240000	-455.215567131736	-81.29933159561921	-373.9162355361168	-65.44147800453439	0.0011257295443107078	1.8943309879085018E-4	5.0468477732371255	2004.01585965176	9884.155837801258
2245000	-460.5627050720843	-80.33038413408643	-380.2323209379979	-66.26386418044322	7.347653699986147E-4	1.2533957236231274E-4	2.6551487507533085	2759.329340644134	11617.571888030712
2250000	-456.55027205874853	-75.68965827247447	-380.86061378627403	-65.49334344085851	7.101701811815589E-4	1.8473372207712107E-4	2.2199240276438883	2013.200344881074	10551.409001189357
2255000	-455.1801163912693	-75.28278746969002	-379.89732892157923	-65.156033089362	0.0010757737406758374	1.9875570753127793E-4	2.1923297053616655	2055.1265800799265	9740.256480408148
2260000	-455.10499941910064	-76.88472088735925	-378.22027853174137	-66.23054198122043	0.0012076889472326087	1.2834906919274698E-4	2.394251306357328	1936.134862860299	10332.270040806137
2265000	-456.115178636002	-76.52961471566086	-379.58556392034114	-65.0763050928243	0.0014071514619832925	2.3437649556268259E-4	2.7632929089811236	1910.7387814938272	8916.45467438409
2270000	-455.80723837135537	-77.99191901575709	-377.81531935559826	-63.66489486234828	9.585298097042765E-4	2.2854611173543998E-4	3.92993452871502	1778.5946029111835	8412.900272862293
2275000	-457.14165943773355	-77.32809339894506	-379.8135660387885	-61.702397733388565	9.426902604877134E-4	2.812166184040115E-4	4.2417765795330045	1681.2404753039077	6331.046001594527
2280000	-450.53615086578077	-73.5276797638033	-377.0084711019775	-62.914105985823994	8.341610806720714E-4	2.3291738069395397E-4	1.991378211615362	1751.2567263031297	7434.335973968008
2285000	-456.06122194214015	-75.52058247297353	-380.54063946916665	-64.24799500302609	5.464579163129689E-4	1.6353792387172717E-4	2.3695588887454653	1767.0556066609252	7597.234491324345
2290000	-455.3430831707482	-77.2224105387035	-378.12067263204466	-66.62307605713892	0.001240701305794104	1.638712685177243E-4	2.374545750360569	2173.0092196116857	10547.621797141574
2295000	-456.15949267442033	-82.82706094455997	-373.33243172986033	-64.28067479276007	5.447197379598232E-4	1.7759804176635096E-4	4.882588547939302	1528.7672827659949	7634.681470475533
2300000	-457.97642512662975	-74.83160131312057	-383.14482381350916	-64.53779943805871	6.464139839943115E-4	1.5860028043463104E-4	1.9101939582284475	1777.4207213926616	8949.738468861777
2305000	-455.0161785049439	-75.87956514950727	-379.1366133554367	-65.30456399861511	0.0020898189702254566	1.7344628981330829E-4	2.366529342337311	1948.3421248966126	7627.044042912638
2310000	-450.74224787576526	-74.81394456629612	-375.92830330946913	-62.520965320994634	9.560321407717491E-4	2.5765063515666896E-4	2.9032643824025106	1775.205276910087	7216.507503643377
2315000	-453.83246198616314	-75.92855859893946	-377.9039033872237	-65.39280595236261	0.0011432323139235613	1.637278452706138E-4	1.7265737496968367	2501.325591066611	9798.21904225219
2320000	-454.1455458485661	-76.77483689398939	-377.3707089545767	-62.885113871099634	0.0010814839587624555	2.1147936348083979E-4	3.2165360266832885	1645.6314973607996	7628.171128782291
2325000	-456.6789697843967	-78.89506306597573	-377.783906718421	-64.12544864681428	0.0018400428092176352	2.7751947950369835E-4	3.5525205744492574	1624.315037349177	7468.1507647287635
2330000	-456.0270564800878	-78.90266949176888	-377.124386988319	-66.5138718538181	8.212441874752459E-4	1.3410329842866893E-4	3.2377502727219736	2204.765495754414	11782.550762150833
2335000	-456.2545611251027	-77.6213143728649	-378.6332467522378	-64.24535441195817	8.588322031872689E-4	1.310119191699561E-4	2.8293500527530515	1619.0101093145297	9042.346601524943
2340000	-453.3088922778617	-76.506178269901	-376.8027140079607	-64.50007596215806	0.0013267791270047283	2.4290802187067664E-4	2.7840187154247986	2367.6168941179026	8667.658290147809
2345000	-453.4578929234067	-79.03449987293827	-374.4233930504684	-65.102461369471	4.817315098664441E-4	1.9162484471807058E-4	4.085802831813234	2007.6855532525751	8298.133352096409
2350000	-452.1070611303112	-76.69042921665427	-375.41663191365694	-64.78570103143103	5.319308118802183E-4	1.9832624492271592E-4	2.9861444821843732	1908.2595826061233	8410.349413905888
2355000	-450.9151081039113	-77.58053115223375	-373.33457695167755	-63.197057602305	6.95913272344011E-4	2.4033988097437473E-4	3.2208799992937514	1597.7968142615998	7234.771471715499
2360000	-455.85856983518585	-71.82365672367625	-384.0349131115096	-62.838056722838935	0.001343921761501807	4.257517922545892E-4	1.2882129828701203	1789.2237731793334	7396.822488966098
2365000	-456.19093973061047	-79.09445721942845	-377.09648251118205	-67.23338739243154	0.0018338048782225293	1.4872638818208732E-4	2.8639014834228176	2285.0353312032885	9173.543584033481
2370000	-451.0486212813726	-78.69570083152426	-372.35292044984834	-64.58522217714054	8.852102712050403E-4	1.6792448258693722E-4	3.9975283263304604	1852.6473703616875	9430.233330904224
2375000	-450.34787037608737	-76.35989100429715	-373.98797937179023	-64.55303179478976	8.16304726928102E-4	1.463081721996178E-4	2.9838130197107575	1949.0855946741347	9392.631059303181
2380000	-450.80325347950304	-75.07089355466742	-375.73235992483563	-63.792538504969336	8.054531842066543E-4	1.8952633122982192E-4	2.516450473463357	1821.9393201076582	8442.073134333885
2385000	-454.33006856046154	-73.0405123239697	-381.2895562364919	-63.057399236583635	0.0012980463374474204	2.2748457780364525E-4	1.7492693829332155	1775.587592352987	7613.163916947386
2390000	-455.703335868105	-80.10680921109011	-375.59652665701486	-65.83351251121289	0.0016991330099584536	2.1648883949311473E-4	4.226062944566598	1959.734960261205	8717.631408001836
2395000	-454.64347904793294	-81.43938402587695	-373.204095022056	-67.45675050784182	0.0012603787870971315	1.4641135772055898E-4	4.115800499044571	2088.1153811565064	11144.274105133056
2400000	-455.21047742512866	-73.80010923014555	-381.4103681949831	-63.825978899103774	0.0010139902846181355	2.5616538393710133E-4	2.064878432820175	1946.5578579375276	8555.390904502485
2405000	-456.7374956777044	-78.89952684118096	-377.83796883652343	-64.97247678490601	0.0017250909561983307	2.1599650659515613E-4	4.005457543952752	1914.9185402209694	8157.641033986291
2410000	-454.67904988347703	-79.81273562042435	-374.8663142630527	-66.10267618506559	0.001301358115321539	1.309929764253448E-4	3.9833064956518873	2067.2114058252882	9949.529792503552
2415000	-452.2832450596161	-76.88361082588202	-375.3996342337341	-64.86671385115164	0.0011385682037548738	1.60198856462479E-4	2.9296554367443006	2292.6859365708547	9347.568002911063
2420000	-452.328716752875	-74.83271865795666	-377.4959980949183	-64.9410741224094	7.78519468296242E-4	1.609034041599465E-4	2.0356844115256254	2155.213984020896	9859.922530580136
2425000	-452.8566607266506	-76.97273362746432	-375.8839270991863	-64.31478403074188	8.427637453163979E-4	1.6655490162437948E-4	3.4345515835846525	2132.159193954184	9117.849364294463
2430000	-452.41239850072617	-75.39218318737322	-377.02021531335294	-62.57461282256561	0.0013516803032690625	2.504138140716081E-4	2.017309459979586	1528.7031070766984	7193.534201714193
2435000	-457.29588584423203	-71.4462614179195	-385.8496244263125	-61.94891822078496	0.0011309236092871277	2.750783489566112E-4	1.7588323316787948	1892.0130993726086	6783.086977517498
2440000	-459.12126447433644	-73.99582649216167	-385.1254379821748	-64.22632030241132	0.0011461555577897198	1.5686548402522117E-4	2.0010224715662677	2000.3533951749312	8773.315971912632
2445000	-449.7761945768524	-72.28115156514829	-377.4950430117041	-62.28977111032511	9.492792984292678E-4	2.6982013379626133E-4	2.0759228022158713	1949.0616542653684	6964.558444691447
2450000	-457.4558356598499	-81.10727743421381	-376.3485582256361	-66.11497617331217	7.649713576312369E-4	1.2508491325530845E-4	4.496818541296731	2239.7452768332823	11385.522816871297
2455000	-455.81027824250134	-79.3650026062982	-376.4452756362031	-66.04388247694791	9.794559072088477E-4	1.6317150750701302E-4	3.753729146604814	2150.6686320664176	10838.44173196823
2460000	-454.2836872669959	-78.92828761344933	-375.35539965354656	-65.03924950468573	7.870517473056688E-4	1.5656918465273195E-4	3.8691476991702953	1843.7621937488398	9988.564359111908
2465000	-453.2087066110985	-77.86585576062545	-375.34285085047304	-64.19643720258117	8.72485178437706E-4	1.4458261012221984E-4	3.7696387419922783	1848.8927853478447	8989.399779441328
2470000	-453.717493386237	-75.60398729980756	-378.1135060864294	-65.87199929453836	0.0017650714153016524	2.0425749352373745E-4	1.8743610034057805	1891.0201805145446	8586.330356521585
2475000	-452.8584644090526	-76.06497035787727	-376.79349405117534	-65.50360236251247	8.31837106832037E-4	1.7154319571762241E-4	2.195151115215272	2296.8132794586604	10541.259724459645
2480000	-456.8793761489423	-79.75536163781544	-377.12401451112686	-66.65195419757735	0.001013846351628711	1.0856179089350298E-4	3.4520305485443155	2305.072193473793	11342.865593785375
2485000	-457.2682693992564	-77.6989989247857	-379.56927047447067	-66.28081435849434	9.053965809820542E-4	1.7481801752184086E-4	2.2098195602395014	2485.7579922492537	11291.973682558077
2490000	-451.0153508094939	-75.53566801057137	-375.4796827989225	-65.13526116827803	0.0012243285810716095	1.7947682194322564E-4	2.3278882330117088	2038.0895804706424	9386.66293290279
2495000	-451.5625967216524	-75.04217940845402	-376.52041731319844	-61.90142483441251	0.001267571280333813	2.8839745261427047E-4	2.891352718844716	1656.3659609663775	6734.299103969249
2500000	-453.05291452063057	-77.1593481955899	-375.89356632504064	-66.63591438649262	0.0011070267276383822	1.4039212836418948E-4	2.302727076194085	2206.7371198059836	11009.033685916358
2505000	-453.76070293196483	-73.4057972579798	-380.354905673985	-63.45923041908574	0.0011285449490645678	2.546225234557792E-4	2.0740220613606963	1974.0028873489061	8120.74111282041
2510000	-455.3825165826401	-79.50083902981028	-375.88167755282984	-65.57978271339655	6.461521353337233E-4	1.76095262860411E-4	3.4535675723244723	2488.6922085072047	10560.946430218586
2515000	-451.08485949296755	-75.40002398624678	-375.6848355067208	-62.998774671552155	9.03853729025424E-4	1.6910123194086168E-4	2.5840315903678475	1670.4538944316682	7664.990839069178
2520000	-456.4659897746564	-73.05763510609745	-383.40835466855896	-63.97872821528705	9.488098458147304E-4	1.953954207270134E-4	1.540373498089461	1885.9649436132456	8743.913262149475
2525000	-452.8506177977996	-77.45287271414546	-375.3977450836542	-64.01381255891931	7.869718048254742E-4	1.8893216521691692E-4	3.4570395598525465	1768.5353695327876	8685.530315513899
2530000	-454.42363252937525	-80.26732720040545	-374.1563053289698	-65.10172288460298	6.203043546912604E-4	1.508014532823857E-4	4.644000278307497	1930.444315233232	9703.817800714105
2535000	-452.5266789399981	-77.84693681915782	-374.6797421208403	-63.70252169010243	8.34710910286423E-4	1.8092426892851098E-4	3.052095071755068	1588.9225966579952	8380.291592711339
2540000	-451.67467547815085	-76.97318294756847	-374.70149253058236	-64.45894118744043	6.975115089611676E-4	1.9043850570914795E-4	3.2236058549428184	1865.5247618506733	9053.62671940507
2545000	-455.5275081350662	-76.7314192364577	-378.7960888986085	-63.05144188821274	9.799183166110316E-4	1.7742851435404458E-4	3.344681633618882	1700.1291374275363	7783.41524753542
2550000	-453.2024052103502	-74.10938535045753	-379.0930198598927	-63.5067063592779	0.0011569801909772671	1.8449253002996325E-4	1.9319927698190003	1734.8592420241887	8134.253997739856
2555000	-457.0155265299443	-82.87553963264425	-374.13998689730005	-66.4084715317547	7.659418616200104E-4	1.2598512220116282E-4	5.194007405040917	2268.0131133663526	11767.52135535585
2560000	-454.58418650534526	-74.7730754441916	-379.81111106115367	-64.17426865222282	6.215134037114794E-4	2.1975484813147026E-4	2.4184397234318604	2105.3804791937832	8217.753595417087
2565000	-460.02522361113176	-77.00385767692487	-383.0213659342069	-64.91902741420245	8.405249473984025E-4	1.8993873915333986E-4	2.729559675071476	2410.6203079018655	9835.705707809999
2570000	-455.8944747029174	-79.34422402834424	-376.5502506745732	-65.2629920966786	6.574574055558117E-4	1.848045509933998E-4	4.161097006348161	2101.617122216133	10108.559753124338
2575000	-453.07360052583306	-76.51408720748324	-376.5595133183498	-65.4124350541777	6.86357891276937E-4	1.4325122894536424E-4	2.6441763833215712	2150.6349377707097	10402.071971312405
2580000	-454.2358421737387	-76.68259059221192	-377.5532515815268	-64.79348593156365	0.001436134357668916	2.1750635912402738E-4	3.073293217016255	2057.4449703258047	8653.148553984734
2585000	-453.43236982866307	-75.2401111600434	-378.1922586686197	-65.90904245976802	8.457455899681119E-4	1.3697589350808784E-4	1.7345150199954835	2179.690197434767	11004.144571213503
2590000	-452.9546376147935	-75.94628097071732	-377.0083566440762	-65.50656951665768	0.0017068328564442568	1.9581480444922267E-4	2.0070559564314348	1786.2149482769682	8507.94699064737
2595000	-455.7999673396696	-76.18483802646045	-379.61512931320914	-63.965651150115555	5.710529025477894E-4	2.279172298295309E-4	2.6112741474972596	1699.3063500986923	7392.3475426616815
2600000	-452.5834250288068	-76.47979855014151	-376.1036264786653	-63.90960146190093	9.259533734019854E-4	1.54575570572014E-4	3.1392318347252286	1812.1236680424854	8674.41954892706
2605000	-455.07422091261634	-78.9706970832941	-376.1035238293222	-65.28747500929455	9.953642647173666E-4	1.2975803702104923E-4	3.912567224848521	2177.48900564675	10034.779248640172
2610000	-454.32347790202095	-74.68112239362007	-379.6423555084009	-64.66613248544519	5.242617878050324E-4	2.1892702365156842E-4	1.5464029158553427	1709.0563702196678	8083.70428136014
2615000	-453.2868913948804	-79.96527386435085	-373.3216175305295	-65.30091558824543	9.811242071394715E-4	1.6625688788103333E-4	4.4381717216659196	1981.632397575158	10076.627981710428
2620000	-453.05771925874734	-77.8865435375037	-375.1711757212436	-65.52487847272187	5.294199071009203E-4	1.388157077606488E-4	3.265742049811759	1953.8404286468735	9774.942493441711
2625000	-453.90780472539353	-75.0777221107514	-378.83008261464215	-65.08726342123089	8.239112373798189E-4	1.7362812150918056E-4	2.124320295754565	2055.0063263451584	10044.384639879376
2630000	-454.1780780001902	-76.43287821865698	-377.74519978153324	-64.34363434350801	8.691400535966933E-4	2.366107150980672E-4	3.1681521850596956	2092.0553200718655	9157.9994228157
2635000	-450.5642381838412	-73.14536193037854	-377.41887625346266	-61.65781103108875	0.0015387879987673859	3.2909416233066995E-4	2.8498014889888608	1982.2521632104845	6397.066749518638
2640000	-453.8980545879071	-77.5235657542619	-376.3744888336452	-63.58367474272322	0.001470399882283794	2.237293141415664E-4	3.849479365452481	1823.0799843036798	7757.010721224233
2645000	-453.3795363399274	-74.97517746353456	-378.40435887639285	-64.37076258076132	0.0018288972256963966	2.760314958677837E-4	2.3131534490951644	1892.7627440134042	7621.218712285529
2650000	-450.0787771101882	-73.53151978896237	-376.5472573212258	-63.34673540605005	0.0011668949381270998	2.2483586356615267E-4	2.2183640309497763	2081.96224863055	7986.549127267722
2655000	-457.7891918149153	-75.22870733483992	-382.5604844800754	-63.657764124096104	7.826210001539327E-4	2.268904840581484E-4	2.5212702101955307	1767.9615560056582	8222.202068526145
2660000	-461.10140517078526	-74.2707040916384	-386.8307010791469	-64.99310870189433	9.279931074706913E-4	1.6998362418612912E-4	1.761253170338859	2095.5443137274233	9841.903574894186
2665000	-454.7819188900869	-77.83917312530967	-376.9427457647772	-62.91517234299146	0.0015110084311752965	1.629403303053373E-4	3.184953409542597	1546.1653800316485	7250.355451510964
