ID	DOCULECT	CONCEPT	TOKENS	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGID
4250	Kazakh	always	ø n e b o j ə	ønebojə	7 4 7 1 7 6 7	XBYBYBZ	UNEPUJE	3	3.U.V 3.N.C 3.E.V 3.P.C 3.U.V 3.J.C 3.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	27
5445	Chuvash	always	j a l a n	jaˈlan	6 7 5 7 4	AXBYN	JALAN	2	2.J.C 2.A.V 2.L.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	27
6518	Yakut	always	m e l ɟ i	melɟi	4 7 5 1 7	AXMBZ	MELCI	9	9.M.C 9.E.V 9.L.c 9.C.C 9.I.V	2.0 1.5 1.1 1.75 0.8	0	27
677	Turkish	amount	m i k t a ɾ	miktaɾ	4 7 1 1 7 5	AXMBYN	MIKTAR	5	5.M.C 5.I.V 5.K.c 5.T.C 5.A.V 5.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	28
1821	Azerbaijani	amount	m ɪ g d ɑ r	mɪɡdɑr	4 7 1 1 7 5	AXMBYN	MIKTAR	1	1.M.C 1.I.V 1.K.c 1.T.C 1.A.V 1.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	28
2852	Uzbek	amount	m i q d ɒ r	miqdɒr	4 7 1 1 7 5	AXMBYN	MIKTOR	8	8.M.C 8.I.V 8.K.c 8.T.C 8.O.V 8.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	28
3866	Kazakh	amount	m ø l ʃ e ɾ	mølʃeɾ	4 7 5 3 7 5	AXMBYN	MULSER	3	3.M.C 3.U.V 3.L.c 3.S.C 3.E.V 3.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	28
5084	Chuvash	amount	j ɯ ʂ	jɯʂ	6 7 3	AXN	JIS	2	2.J.C 2.I.V 2.S.c	2.0 1.5 0.8	1	28
6194	Yakut	amount	a x s aː n	axsaːn	7 3 3 7 4	XMBYN	AGSAN	9	9.A.V 9.G.c 9.S.C 9.A.V 9.N.c	1.5 1.1 1.75 1.3 0.8	1	28
1118	Turkish	and	v ɛ	vɛ	3 7	AX	BE	5	5.B.C 5.E.V	2.0 1.5	0	29
1119	Turkish	and	i l ɛ	ilɛ	7 5 7	XBZ	ILE	5	5.I.V 5.L.C 5.E.V	1.5 1.75 0.8	0	29
2221	Azerbaijani	and	v æ	væ	3 7	AX	BE	1	1.B.C 1.E.V	2.0 1.5	0	29
3202	Uzbek	and	w a	wa	6 7	AX	WA	8	8.W.C 8.A.V	2.0 1.5	0	29
4312	Kazakh	and	t ɑ	tɑ	1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	0	29
5516	Chuvash	and	t a	ta	1 7	AX	TA	2	2.T.C 2.A.V	2.0 1.5	0	29
6574	Yakut	and	d a	da	1 7	AX	TA	9	9.T.C 9.A.V	2.0 1.5	0	29
6575	Yakut	and	uo nː a	u͡onːa	7 4 7	XBZ	YNA	9	9.Y.V 9.N.C 9.A.V	1.5 1.75 0.8	0	29
6576	Yakut	and	i t ie nː e	iti͡enːe	7 1 7 4 7	XBYBZ	ITINE	9	9.I.V 9.T.C 9.I.V 9.N.C 9.E.V	1.5 1.75 1.3 1.75 0.8	0	29
671	Turkish	angle	k œ ʃ ɛ	kœʃɛ	1 7 3 7	AXBZ	KUSE	5	5.K.C 5.U.V 5.S.C 5.E.V	2.0 1.5 1.75 0.8	1	30
1814	Azerbaijani	angle	ɟ u ʃ æ	ɟuʃæ	1 7 3 7	AXBZ	CYSE	1	1.C.C 1.Y.V 1.S.C 1.E.V	2.0 1.5 1.75 0.8	0	30
2846	Uzbek	angle	g o ʃ a	ɡoʃa	1 7 3 7	AXBZ	KUSA	8	8.K.C 8.U.V 8.S.C 8.A.V	2.0 1.5 1.75 0.8	0	30
3857	Kazakh	angle	m ʊ j ə s	mʊjəs	4 7 6 7 3	AXBYN	MYJES	3	3.M.C 3.Y.V 3.J.C 3.E.V 3.S.c	2.0 1.5 1.75 1.3 0.8	0	30
5077	Chuvash	angle	k ɘ t ɛ s	kɘˈt̬ɛs	1 7 1 7 3	AXBYN	KETES	2	2.K.C 2.E.V 2.T.C 2.E.V 2.S.c	2.0 1.5 1.75 1.3 0.8	1	30
6188	Yakut	angle	m u nː u k	munːuk	4 7 4 7 1	AXBYN	MYNYK	9	9.M.C 9.Y.V 9.N.C 9.Y.V 9.K.c	2.0 1.5 1.75 1.3 0.8	1	30
490	Turkish	animal	h a j v a n	hajvan	3 7 6 3 7 4	AXMBYN	HAJBAN	5	5.H.C 5.A.V 5.J.c 5.B.C 5.A.V 5.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	31
1651	Azerbaijani	animal	h ɛ j v ɑ n	hɛjvɑn	3 7 6 3 7 4	AXMBYN	HEJBAN	1	1.H.C 1.E.V 1.J.c 1.B.C 1.A.V 1.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	31
2701	Uzbek	animal	h a j w ɒ n	hajwɒn	3 7 6 6 7 4	AXMBYN	HAJWON	8	8.H.C 8.A.V 8.J.c 8.W.C 8.O.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	31
3674	Kazakh	animal	ɑ j u ɑ n	ɑjuɑn	7 6 7 7 4	XBYYN	AJYAN	3	3.A.V 3.J.C 3.Y.V 3.A.V 3.N.c	1.5 1.75 1.3 1.3 0.8	0	31
3675	Kazakh	animal	ʒ ɑ n u ɑ ɾ	ʒɑnuɑɾ	3 7 4 7 7 5	AXBYYN	SANYAR	3	3.S.C 3.A.V 3.N.C 3.Y.V 3.A.V 3.R.c	2.0 1.5 1.75 1.3 1.3 0.8	0	31
4906	Chuvash	animal	ʋ ɯ lʲ ə χ	ˈʋɯlʲəχ	6 7 5 7 3	AXBYN	WILEG	2	2.W.C 2.I.V 2.L.C 2.E.V 2.G.c	2.0 1.5 1.75 1.3 0.8	0	31
6034	Yakut	animal	k ɯː l	kɯːl	1 7 5	AXN	KIL	9	9.K.C 9.I.V 9.L.c	2.0 1.5 0.8	0	31
6035	Yakut	animal	x a ɾ a m a j	xaɾamaj	3 7 5 7 4 7 6	AXBYBYN	GARAMAJ	9	9.G.C 9.A.V 9.R.C 9.A.V 9.M.C 9.A.V 9.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	31
1431	Turkish	annoy	k ɯ z d ɯ ɾ m a k	kɯzdɯɾmak	1 7 3 1 7 5 4 7 1	AXMBYMBYN	KISTIRMAK	5	5.K.C 5.I.V 5.S.c 5.T.C 5.I.V 5.R.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	32
2495	Azerbaijani	annoy	ɑ dʒ ɯ ʃ d ɯ r m ɑ g	ɑd͡ʒɯʃdɯrmɑɡ	7 1 7 3 1 7 5 4 7 1	XBYMBYMBYN	ATISTIRMAK	1	1.A.V 1.T.C 1.I.V 1.S.c 1.T.C 1.I.V 1.R.c 1.M.C 1.A.V 1.K.c	1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	32
3460	Uzbek	annoy	dʒ a h l + tʃ i q a r m ɒ q	d͡ʒahl_t͡ʃiqarmɒq	1 7 3 5 9 1 7 1 7 5 4 7 1	AXBC_AXBYMBYN	TAHL_TIKARMOK	8	8.T.C 8.A.V 8.H.C 8.L.C 8._._ 8.T.C 8.I.V 8.K.C 8.A.V 8.R.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.5 0.0 2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	32
4671	Kazakh	annoy	ɑ ʃ u l ɑ n d ə ɾ u	ɑʃulɑndəɾu	7 3 7 5 7 4 1 7 5 7	XBYBYMBYBZ	ASYLANTERY	3	3.A.V 3.S.C 3.Y.V 3.L.C 3.A.V 3.N.c 3.T.C 3.E.V 3.R.C 3.Y.V	1.5 1.75 1.3 1.75 1.3 1.1 1.75 1.3 1.75 0.8	0	32
5816	Chuvash	annoy	t a r ə χ t a r	tarəχtar	1 7 5 7 3 1 7 5	AXBYMBYN	TAREGTAR	2	2.T.C 2.A.V 2.R.C 2.E.V 2.G.c 2.T.C 2.A.V 2.R.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	32
5817	Chuvash	annoy	ɕ i l ɛ n t ɛ r	ɕilɛnt̬ɛr	3 7 5 7 4 1 7 5	AXBYMBYN	SILENTER	2	2.S.C 2.I.V 2.L.C 2.E.V 2.N.c 2.T.C 2.E.V 2.R.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	32
6875	Yakut	annoy	k ɯː h ɯ ɾ t	kɯːhɯɾt	1 7 3 7 5 1	AXBYLN	KIHIRT	9	9.K.C 9.I.V 9.H.C 9.I.V 9.R.c 9.T.c	2.0 1.5 1.75 1.3 1.1 0.8	0	32
526	Turkish	ant	k a ɾ ɯ n dʒ a	kaɾɯnd͡ʒa	1 7 5 7 4 1 7	AXBYMBZ	KARINTA	5	5.K.C 5.A.V 5.R.C 5.I.V 5.N.c 5.T.C 5.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	33
1683	Azerbaijani	ant	g ɑ r ɯ ʃ g ɑ	ɡɑrɯʃɡɑ	1 7 5 7 3 1 7	AXBYMBZ	KARISKA	1	1.K.C 1.A.V 1.R.C 1.I.V 1.S.c 1.K.C 1.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	33
2732	Uzbek	ant	tʃ u m ɒ l i	t͡ʃumɒli	1 7 4 7 5 7	AXBYBZ	TYMOLI	8	8.T.C 8.Y.V 8.M.C 8.O.V 8.L.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	33
3710	Kazakh	ant	q ʊ m ə ɾ s k ɑ	qʊməɾskɑ	1 7 4 7 5 3 1 7	AXBYLMBZ	KYMERSKA	3	3.K.C 3.Y.V 3.M.C 3.E.V 3.R.c 3.S.c 3.K.C 3.A.V	2.0 1.5 1.75 1.3 1.1 1.1 1.75 0.8	0	33
4939	Chuvash	ant	k ə t k ə	ˈkətkə	1 7 1 1 7	AXMBZ	KETKE	2	2.K.C 2.E.V 2.T.c 2.K.C 2.E.V	2.0 1.5 1.1 1.75 0.8	0	33
6067	Yakut	ant	k ɯ m ɯ ɾ d a ɣ a s	kɯmɯɾdaɣas	1 7 4 7 5 1 7 3 7 3	AXBYMBYBYN	KIMIRTAGAS	9	9.K.C 9.I.V 9.M.C 9.I.V 9.R.c 9.T.C 9.A.V 9.G.C 9.A.V 9.S.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	0	33
1157	Turkish	appear	g œ ɾ y n m ɛ k	ɡœɾynmɛk	1 7 5 7 4 4 7 1	AXBYMBYN	KURYNMEK	5	5.K.C 5.U.V 5.R.C 5.Y.V 5.N.c 5.M.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	34
2257	Azerbaijani	appear	ɟ œ r y n m æ k	ɟœrynmæk	1 7 5 7 4 4 7 1	AXBYMBYN	CURYNMEK	1	1.C.C 1.U.V 1.R.C 1.Y.V 1.N.c 1.M.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	34
3237	Uzbek	appear	z u h u r + æ t m ɒ q	zuhur_ætmɒq	3 7 3 7 5 9 7 1 4 7 1	AXBYN_XBCYN	SYHYR_ETMOK	8	8.S.C 8.Y.V 8.H.C 8.Y.V 8.R.c 8._._ 8.E.V 8.T.C 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 0.8 0.0 1.5 1.75 1.5 1.3 0.8	0	34
4353	Kazakh	appear	k ø ɾ ə n u	køɾənu	1 7 5 7 4 7	AXBYBZ	KURENY	3	3.K.C 3.U.V 3.R.C 3.E.V 3.N.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	34
4354	Kazakh	appear	k ø ɾ ə n ə p + q ɑ l u	køɾənəp_qɑlu	1 7 5 7 4 7 1 9 1 7 5 7	AXBYBYN_AXBZ	KURENEP_KALY	3	3.K.C 3.U.V 3.R.C 3.E.V 3.N.C 3.E.V 3.P.c 3._._ 3.K.C 3.A.V 3.L.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 1.75 0.8	0	34
5557	Chuvash	appear	k u r ə n	ˈkurən	1 7 5 7 4	AXBYN	KYREN	2	2.K.C 2.Y.V 2.R.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	34
5558	Chuvash	appear	k u r ə n s a + k a j	kurənˈs̬a_kaj	1 7 5 7 4 3 7 9 1 7 6	AXBYMBZ_AXN	KYRENSA_KAJ	2	2.K.C 2.Y.V 2.R.C 2.E.V 2.N.c 2.S.C 2.A.V 2._._ 2.K.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 1.1 1.75 0.8 0.0 2.0 1.5 0.8	0	34
6613	Yakut	appear	k ø h y n	køhyn	1 7 3 7 4	AXBYN	KUHYN	9	9.K.C 9.U.V 9.H.C 9.Y.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	34
531	Turkish	apple	ɛ l m a	ɛlma	7 5 4 7	XMBZ	ELMA	5	5.E.V 5.L.c 5.M.C 5.A.V	1.5 1.1 1.75 0.8	0	35
1688	Azerbaijani	apple	ɑ l m ɑ	ɑlmɑ	7 5 4 7	XMBZ	ALMA	1	1.A.V 1.L.c 1.M.C 1.A.V	1.5 1.1 1.75 0.8	0	35
2737	Uzbek	apple	ɒ l m a	ɒlma	7 5 4 7	XMBZ	OLMA	8	8.O.V 8.L.c 8.M.C 8.A.V	1.5 1.1 1.75 0.8	0	35
3715	Kazakh	apple	ɑ l m ɑ	ɑlmɑ	7 5 4 7	XMBZ	ALMA	3	3.A.V 3.L.c 3.M.C 3.A.V	1.5 1.1 1.75 0.8	0	35
4944	Chuvash	apple	u l m a	ulˈma	7 5 4 7	XMBZ	YLMA	2	2.Y.V 2.L.c 2.M.C 2.A.V	1.5 1.1 1.75 0.8	0	35
4945	Chuvash	apple	p a n + u l m i	pan_ulˈmi	1 7 4 9 7 5 4 7	AXN_XMBZ	PAN_YLMI	2	2.P.C 2.A.V 2.N.c 2._._ 2.Y.V 2.L.c 2.M.C 2.I.V	2.0 1.5 0.8 0.0 1.5 1.1 1.75 0.8	0	35
6073	Yakut	apple	j a b l o k o	jabloko	6 7 1 5 7 1 7	AXBCYBZ	JAPLUKU	9	9.J.C 9.A.V 9.P.C 9.L.C 9.U.V 9.K.C 9.U.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	0	35
653	Turkish	area	j œ ɾ ɛ	jœɾɛ	6 7 5 7	AXBZ	JURE	5	5.J.C 5.U.V 5.R.C 5.E.V	2.0 1.5 1.75 0.8	0	36
1798	Azerbaijani	area	b œ l ɟ æ	bœlɟæ	1 7 5 1 7	AXMBZ	PULCE	1	1.P.C 1.U.V 1.L.c 1.C.C 1.E.V	2.0 1.5 1.1 1.75 0.8	0	36
2833	Uzbek	area	j ɛ r	jɛr	6 7 5	AXN	JER	8	8.J.C 8.E.V 8.R.c	2.0 1.5 0.8	0	36
3838	Kazakh	area	ø ŋ ə ɾ	øŋəɾ	7 4 7 5	XBYN	UNER	3	3.U.V 3.N.C 3.E.V 3.R.c	1.5 1.75 1.3 0.8	0	36
5059	Chuvash	area	ʋ ɯ r ə n	ˈʋɯrən	6 7 5 7 4	AXBYN	WIREN	2	2.W.C 2.I.V 2.R.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	36
6172	Yakut	area	s i ɾ	siɾ	3 7 5	AXN	SIR	9	9.S.C 9.I.V 9.R.c	2.0 1.5 0.8	1	36
376	Turkish	arm	k o l	kol	1 7 5	AXN	KUL	5	5.K.C 5.U.V 5.L.c	2.0 1.5 0.8	0	37
1551	Azerbaijani	arm	g ɔ l	ɡɔl	1 7 5	AXN	KUL	1	1.K.C 1.U.V 1.L.c	2.0 1.5 0.8	0	37
2606	Uzbek	arm	b i l a k	bilak	1 7 5 7 1	AXBYN	PILAK	8	8.P.C 8.I.V 8.L.C 8.A.V 8.K.c	2.0 1.5 1.75 1.3 0.8	0	37
3564	Kazakh	arm	q o l	qol	1 7 5	AXN	KUL	3	3.K.C 3.U.V 3.L.c	2.0 1.5 0.8	0	37
4804	Chuvash	arm	a l ə	ˈalə	7 5 7	XBZ	ALE	2	2.A.V 2.L.C 2.E.V	1.5 1.75 0.8	0	37
5931	Yakut	arm	i l iː	iliː	7 5 7	XBZ	ILI	9	9.I.V 9.L.C 9.I.V	1.5 1.75 0.8	0	37
1240	Turkish	arrive	v a ɾ m a k	vaɾmak	3 7 5 4 7 1	AXMBYN	BARMAK	5	5.B.C 5.A.V 5.R.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	38
2330	Azerbaijani	arrive	ɟ æ l ɪ b + tʃ ɑ t m ɑ g	ɟælɪb_t͡ʃɑtmɑɡ	1 7 5 7 1 9 1 7 1 4 7 1	AXBYN_AXBCYN	CELIP_TATMAK	1	1.C.C 1.E.V 1.L.C 1.I.V 1.P.c 1._._ 1.T.C 1.A.V 1.T.C 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.5 1.3 0.8	0	38
3306	Uzbek	arrive	ɛ t i b + k ɛ l m ɒ q	ɛtib_kɛlmɒq	7 1 7 1 9 1 7 5 4 7 1	XBYN_AXMBYN	ETIP_KELMOK	8	8.E.V 8.T.C 8.I.V 8.P.c 8._._ 8.K.C 8.E.V 8.L.c 8.M.C 8.O.V 8.K.c	1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.75 1.3 0.8	0	38
4455	Kazakh	arrive	k e l u	kelu	1 7 5 7	AXBZ	KELY	3	3.K.C 3.E.V 3.L.C 3.Y.V	2.0 1.5 1.75 0.8	0	38
5638	Chuvash	arrive	ɕ i t	ɕit	3 7 1	AXN	SIT	2	2.S.C 2.I.V 2.T.c	2.0 1.5 0.8	0	38
6691	Yakut	arrive	k e l	kel	1 7 5	AXN	KEL	9	9.K.C 9.E.V 9.L.c	2.0 1.5 0.8	1	38
6692	Yakut	arrive	t iː j	tiːj	1 7 6	AXN	TIJ	9	9.T.C 9.I.V 9.J.c	2.0 1.5 0.8	0	38
872	Turkish	arrow	o k	ok	7 1	XN	UK	5	5.U.V 5.K.c	1.5 0.8	0	39
2002	Azerbaijani	arrow	ɔ χ	ɔχ	7 3	XN	UG	1	1.U.V 1.G.c	1.5 0.8	0	39
3009	Uzbek	arrow	o q	oq	7 1	XN	UK	8	8.U.V 8.K.c	1.5 0.8	0	39
4062	Kazakh	arrow	ʒ e b e	ʒebe	3 7 1 7	AXBZ	SEPE	3	3.S.C 3.E.V 3.P.C 3.E.V	2.0 1.5 1.75 0.8	0	40
5269	Chuvash	arrow	ɕ ɘ m r ɛ n	ɕɘmˈrɛn	3 7 4 5 7 4	AXBCYN	SEMREN	2	2.S.C 2.E.V 2.M.C 2.R.C 2.E.V 2.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	40
5270	Chuvash	arrow	u χ ə + j ɘ p i	ˈuχə_jɘˈpi	7 3 7 9 6 7 1 7	XBZ_AXBZ	YGE_JEPI	2	2.Y.V 2.G.C 2.E.V 2._._ 2.J.C 2.E.V 2.P.C 2.I.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	0	39
6358	Yakut	arrow	o x	ox	7 3	XN	UG	9	9.U.V 9.G.c	1.5 0.8	1	39
541	Turkish	ash	k y l	kyl	1 7 5	AXN	KYL	5	5.K.C 5.Y.V 5.L.c	2.0 1.5 0.8	0	41
1699	Azerbaijani	ash	k y l	kyl	1 7 5	AXN	KYL	1	1.K.C 1.Y.V 1.L.c	2.0 1.5 0.8	0	41
2747	Uzbek	ash	k u l	kul	1 7 5	AXN	KYL	8	8.K.C 8.Y.V 8.L.c	2.0 1.5 0.8	0	41
3728	Kazakh	ash	k ʊ l	kʊl	1 7 5	AXN	KYL	3	3.K.C 3.Y.V 3.L.c	2.0 1.5 0.8	0	41
4957	Chuvash	ash	k ɘ l	kɘl	1 7 5	AXN	KEL	2	2.K.C 2.E.V 2.L.c	2.0 1.5 0.8	0	41
6083	Yakut	ash	k y l	kyl	1 7 5	AXN	KYL	9	9.K.C 9.Y.V 9.L.c	2.0 1.5 0.8	0	41
1490	Turkish	ask	s o ɾ m a k	soɾmak	3 7 5 4 7 1	AXMBYN	SURMAK	5	5.S.C 5.U.V 5.R.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	42
2550	Azerbaijani	ask	s ɔ r u ʃ m ɑ g	sɔruʃmɑɡ	3 7 5 7 3 4 7 1	AXBYBCYN	SURYSMAK	1	1.S.C 1.U.V 1.R.C 1.Y.V 1.S.C 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	42
3511	Uzbek	ask	s o r a m ɒ q	soramɒq	3 7 5 7 4 7 1	AXBYBYN	SURAMOK	8	8.S.C 8.U.V 8.R.C 8.A.V 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	42
4740	Kazakh	ask	s ʉ ɾ ɑ u	sʉɾɑu	3 7 5 7 7	AXBYZ	SYRAY	3	3.S.C 3.Y.V 3.R.C 3.A.V 3.Y.V	2.0 1.5 1.75 1.3 0.8	0	42
5871	Chuvash	ask	ɯ j t	ɯjt̬	7 6 1	XLN	IJT	2	2.I.V 2.J.c 2.T.c	1.5 1.1 0.8	0	42
6931	Yakut	ask	ɯ j ɯ t	ɯjɯt	7 6 7 1	XBYN	IJIT	9	9.I.V 9.J.C 9.I.V 9.T.c	1.5 1.75 1.3 0.8	0	42
1415	Turkish	assemble	t o p l a n m a k	toplanmak	1 7 1 5 7 4 4 7 1	AXBCYMBYN	TUPLANMAK	5	5.T.C 5.U.V 5.P.C 5.L.C 5.A.V 5.N.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.75 1.5 1.3 1.1 1.75 1.3 0.8	0	43
2480	Azerbaijani	assemble	t ɔ p l ɑ n m ɑ g	tɔplɑnmɑɡ	1 7 1 5 7 4 4 7 1	AXBCYMBYN	TUPLANMAK	1	1.T.C 1.U.V 1.P.C 1.L.C 1.A.V 1.N.c 1.M.C 1.A.V 1.K.c	2.0 1.5 1.75 1.5 1.3 1.1 1.75 1.3 0.8	0	43
3447	Uzbek	assemble	t o p l a n m ɒ q	toplanmɒq	1 7 1 5 7 4 4 7 1	AXBCYMBYN	TUPLANMOK	8	8.T.C 8.U.V 8.P.C 8.L.C 8.A.V 8.N.c 8.M.C 8.O.V 8.K.c	2.0 1.5 1.75 1.5 1.3 1.1 1.75 1.3 0.8	0	43
4657	Kazakh	assemble	t o p t ɑ l u	toptɑlu	1 7 1 1 7 5 7	AXMBYBZ	TUPTALY	3	3.T.C 3.U.V 3.P.c 3.T.C 3.A.V 3.L.C 3.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	43
5802	Chuvash	assemble	p u ɕ t a r a n	puɕˈtarăn	1 7 3 1 7 5 7 4	AXMBYBYN	PYSTARAN	2	2.P.C 2.Y.V 2.S.c 2.T.C 2.A.V 2.R.C 2.A.V 2.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	43
6860	Yakut	assemble	m y h y n	myhyn	4 7 3 7 4	AXBYN	MYHYN	9	9.M.C 9.Y.V 9.H.C 9.Y.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	43
6861	Yakut	assemble	t y m y s	tymys	1 7 4 7 3	AXBYN	TYMYS	9	9.T.C 9.Y.V 9.M.C 9.Y.V 9.S.c	2.0 1.5 1.75 1.3 0.8	0	43
1049	Turkish	at first	i l k + œ n dʒ ɛ	ilk_œnd͡ʒɛ	7 5 1 9 7 4 1 7	XLN_XMBZ	ILK_UNTE	5	5.I.V 5.L.c 5.K.c 5._._ 5.U.V 5.N.c 5.T.C 5.E.V	1.5 1.1 0.8 0.0 1.5 1.1 1.75 0.8	0	44
2159	Azerbaijani	at first	æ vː æ l	ævːæl	7 3 7 5	XBYN	EBEL	1	1.E.V 1.B.C 1.E.V 1.L.c	1.5 1.75 1.3 0.8	0	44
3148	Uzbek	at first	a wː a l	awːal	7 6 7 5	XBYN	AWAL	8	8.A.V 8.W.C 8.A.V 8.L.c	1.5 1.75 1.3 0.8	1	44
4245	Kazakh	at first	æ u e l ə	æuelə	7 7 7 5 7	XYYBZ	EYELE	3	3.E.V 3.Y.V 3.E.V 3.L.C 3.E.V	1.5 1.3 1.3 1.75 0.8	0	44
4246	Kazakh	at first	ɑ l d ə m e n	ɑldəmen	7 5 1 7 4 7 4	XMBYBYN	ALTEMEN	3	3.A.V 3.L.c 3.T.C 3.E.V 3.M.C 3.E.V 3.N.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	0	44
5441	Chuvash	at first	p i r ʋ a j	pirˈʋaj	1 7 5 6 7 6	AXBCYN	PIRWAJ	2	2.P.C 2.I.V 2.R.C 2.W.C 2.A.V 2.J.c	2.0 1.5 1.75 1.5 1.3 0.8	0	44
6514	Yakut	at first	m a ŋ n a j	maŋnaj	4 7 4 4 7 6	AXMBYN	MANNAJ	9	9.M.C 9.A.V 9.N.c 9.N.C 9.A.V 9.J.c	2.0 1.5 1.1 1.75 1.3 0.8	0	44
1029	Turkish	at once	b i ɾ d ɛ n	biɾdɛn	1 7 5 1 7 4	AXMBYN	PIRTEN	5	5.P.C 5.I.V 5.R.c 5.T.C 5.E.V 5.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	45
2142	Azerbaijani	at once	b ɪ r d æ n	bɪrdæn	1 7 5 1 7 4	AXMBYN	PIRTEN	1	1.P.C 1.I.V 1.R.c 1.T.C 1.E.V 1.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	45
3133	Uzbek	at once	w a r a k a j	warakaj	6 7 5 7 1 7 6	AXBYBYN	WARAKAJ	8	8.W.C 8.A.V 8.R.C 8.A.V 8.K.C 8.A.V 8.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	45
4226	Kazakh	at once	b ə ɾ d e n	bəɾden	1 7 5 1 7 4	AXMBYN	PERTEN	3	3.P.C 3.E.V 3.R.c 3.T.C 3.E.V 3.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	45
5423	Chuvash	at once	k ɘ m ɘ r k ɛ n	kɘmɘrkɛn	1 7 4 7 5 1 7 4	AXBYMBYN	KEMERKEN	2	2.K.C 2.E.V 2.M.C 2.E.V 2.R.c 2.K.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	45
6497	Yakut	at once	b iː ɾ d e	biːɾde	1 7 5 1 7	AXMBZ	PIRTE	9	9.P.C 9.I.V 9.R.c 9.T.C 9.E.V	2.0 1.5 1.1 1.75 0.8	0	45
1044	Turkish	at that time	o + z a m a n l a ɾ	o_zamanlaɾ	7 9 3 7 4 7 4 5 7 5	X_AXBYBCYN	U_SAMANLAR	5	5.U.V 5._._ 5.S.C 5.A.V 5.M.C 5.A.V 5.N.C 5.L.C 5.A.V 5.R.c	1.5 0.0 2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	46
2156	Azerbaijani	at that time	ɔ + v ɑ χ t	ɔ_vɑχt	7 9 3 7 3 1	X_AXLN	U_BAGT	1	1.U.V 1._._ 1.B.C 1.A.V 1.G.c 1.T.c	1.5 0.0 2.0 1.5 1.1 0.8	0	46
