lang_a,lang_b,phoneme_a,phoneme_b,gloss,cogset_id,position
Turkmen,Uzbek,ɯ,i,?,55,5
Turkmen,Yakut,ɯ,ɯ,?,55,5
Uzbek,Yakut,i,ɯ,?,55,5
Azerbaijani,Chuvash,ɢ,-,?,55,6
Azerbaijani,Kazakh,ɢ,q,?,55,6
Azerbaijani,Kyrgyz,ɢ,q,?,55,6
Azerbaijani,Turkish,ɢ,k,?,55,6
Azerbaijani,Turkmen,ɢ,q,?,55,6
Azerbaijani,Uzbek,ɢ,q,?,55,6
Azerbaijani,Yakut,ɢ,k,?,55,6
Chuvash,Kazakh,-,q,?,55,6
Chuvash,Kyrgyz,-,q,?,55,6
Chuvash,Turkish,-,k,?,55,6
Chuvash,Turkmen,-,q,?,55,6
Chuvash,Uzbek,-,q,?,55,6
Chuvash,Yakut,-,k,?,55,6
Kazakh,Kyrgyz,q,q,?,55,6
Kazakh,Turkish,q,k,?,55,6
Kazakh,Turkmen,q,q,?,55,6
Kazakh,Uzbek,q,q,?,55,6
Kazakh,Yakut,q,k,?,55,6
Kyrgyz,Turkish,q,k,?,55,6
Kyrgyz,Turkmen,q,q,?,55,6
Kyrgyz,Uzbek,q,q,?,55,6
Kyrgyz,Yakut,q,k,?,55,6
Turkish,Turkmen,k,q,?,55,6
Turkish,Uzbek,k,q,?,55,6
Turkish,Yakut,k,k,?,55,6
Turkmen,Uzbek,q,q,?,55,6
Turkmen,Yakut,q,k,?,55,6
Uzbek,Yakut,q,k,?,55,6
Azerbaijani,Chuvash,b,p,?,89,0
Azerbaijani,Kazakh,b,-,?,89,0
Azerbaijani,Turkish,b,b,?,89,0
Azerbaijani,Uzbek,b,b,?,89,0
Azerbaijani,Yakut,b,-,?,89,0
Chuvash,Kazakh,p,-,?,89,0
Chuvash,Turkish,p,b,?,89,0
Chuvash,Uzbek,p,b,?,89,0
Chuvash,Yakut,p,-,?,89,0
Kazakh,Turkish,-,b,?,89,0
Kazakh,Uzbek,-,b,?,89,0
Turkish,Uzbek,b,b,?,89,0
Turkish,Yakut,b,-,?,89,0
Uzbek,Yakut,b,-,?,89,0
Azerbaijani,Chuvash,ø,ɯ,?,89,1
Azerbaijani,Kazakh,ø,y,?,89,1
Azerbaijani,Turkish,ø,y,?,89,1
Azerbaijani,Uzbek,ø,u,?,89,1
Azerbaijani,Yakut,ø,u,?,89,1
Chuvash,Kazakh,ɯ,y,?,89,1
Chuvash,Turkish,ɯ,y,?,89,1
Chuvash,Uzbek,ɯ,u,?,89,1
Chuvash,Yakut,ɯ,u,?,89,1
Kazakh,Turkish,y,y,?,89,1
Kazakh,Uzbek,y,u,?,89,1
Kazakh,Yakut,y,u,?,89,1
Turkish,Uzbek,y,u,?,89,1
Turkish,Yakut,y,u,?,89,1
Uzbek,Yakut,u,u,?,89,1
Azerbaijani,Chuvash,j,z,?,89,2
Azerbaijani,Kazakh,j,l,?,89,2
Azerbaijani,Turkish,j,j,?,89,2
Azerbaijani,Uzbek,j,j,?,89,2
Azerbaijani,Yakut,j,l,?,89,2
Chuvash,Kazakh,z,l,?,89,2
Chuvash,Turkish,z,j,?,89,2
Chuvash,Uzbek,z,j,?,89,2
Chuvash,Yakut,z,l,?,89,2
Kazakh,Turkish,l,j,?,89,2
Kazakh,Uzbek,l,j,?,89,2
Kazakh,Yakut,l,l,?,89,2
Turkish,Uzbek,j,j,?,89,2
Turkish,Yakut,j,l,?,89,2
Uzbek,Yakut,j,l,?,89,2
Azerbaijani,Chuvash,y,ə,?,89,3
Azerbaijani,Kazakh,y,-,?,89,3
Azerbaijani,Turkish,y,y,?,89,3
Azerbaijani,Uzbek,y,u,?,89,3
Azerbaijani,Yakut,y,a,?,89,3
Chuvash,Kazakh,ə,-,?,89,3
Chuvash,Turkish,ə,y,?,89,3
Chuvash,Uzbek,ə,u,?,89,3
Chuvash,Yakut,ə,a,?,89,3
Kazakh,Turkish,-,y,?,89,3
Kazakh,Uzbek,-,u,?,89,3
Kazakh,Yakut,-,a,?,89,3
Turkish,Uzbek,y,u,?,89,3
Turkish,Yakut,y,a,?,89,3
Uzbek,Yakut,u,a,?,89,3
Azerbaijani,Chuvash,k,k,?,89,4
Azerbaijani,Kazakh,k,k,?,89,4
Azerbaijani,Turkish,k,k,?,89,4
Azerbaijani,Uzbek,k,k,?,89,4
Azerbaijani,Yakut,k,χ,?,89,4
Chuvash,Kazakh,k,k,?,89,4
Chuvash,Turkish,k,k,?,89,4
Chuvash,Uzbek,k,k,?,89,4
Chuvash,Yakut,k,χ,?,89,4
Kazakh,Turkish,k,k,?,89,4
Kazakh,Uzbek,k,k,?,89,4
Kazakh,Yakut,k,χ,?,89,4
Turkish,Uzbek,k,k,?,89,4
Turkish,Yakut,k,χ,?,89,4
Uzbek,Yakut,k,χ,?,89,4
Azerbaijani,Kazakh,-,e,?,89,5
Azerbaijani,Yakut,-,a,?,89,5
Chuvash,Kazakh,-,e,?,89,5
Chuvash,Yakut,-,a,?,89,5
Kazakh,Turkish,e,-,?,89,5
Kazakh,Uzbek,e,-,?,89,5
Kazakh,Yakut,e,a,?,89,5
Turkish,Yakut,-,a,?,89,5
Uzbek,Yakut,-,a,?,89,5
Azerbaijani,Kazakh,-,n,?,89,6
Azerbaijani,Yakut,-,n,?,89,6
Chuvash,Kazakh,-,n,?,89,6
Chuvash,Yakut,-,n,?,89,6
Kazakh,Turkish,n,-,?,89,6
Kazakh,Uzbek,n,-,?,89,6
Kazakh,Yakut,n,n,?,89,6
Turkish,Yakut,-,n,?,89,6
Uzbek,Yakut,-,n,?,89,6
Azerbaijani,Chuvash,ɢ,k,?,95,0
Azerbaijani,Kazakh,ɢ,q,?,95,0
Azerbaijani,Turkish,ɢ,k,?,95,0
Azerbaijani,Turkmen,ɢ,ɢ,?,95,0
Azerbaijani,Uyghur,ɢ,q,?,95,0
Azerbaijani,Uzbek,ɢ,q,?,95,0
Azerbaijani,Yakut,ɢ,k,?,95,0
Chuvash,Kazakh,k,q,?,95,0
Chuvash,Turkish,k,k,?,95,0
Chuvash,Turkmen,k,ɢ,?,95,0
Chuvash,Uyghur,k,q,?,95,0
Chuvash,Uzbek,k,q,?,95,0
Chuvash,Yakut,k,k,?,95,0
Kazakh,Turkish,q,k,?,95,0
Kazakh,Turkmen,q,ɢ,?,95,0
Kazakh,Uyghur,q,q,?,95,0
Kazakh,Uzbek,q,q,?,95,0
Kazakh,Yakut,q,k,?,95,0
Turkish,Turkmen,k,ɢ,?,95,0
Turkish,Uyghur,k,q,?,95,0
Turkish,Uzbek,k,q,?,95,0
Turkish,Yakut,k,k,?,95,0
Turkmen,Uyghur,ɢ,q,?,95,0
Turkmen,Uzbek,ɢ,q,?,95,0
Turkmen,Yakut,ɢ,k,?,95,0
Uyghur,Uzbek,q,q,?,95,0
Uyghur,Yakut,q,k,?,95,0
Uzbek,Yakut,q,k,?,95,0
Azerbaijani,Chuvash,u,a,?,95,1
Azerbaijani,Kazakh,u,u,?,95,1
Azerbaijani,Turkish,u,u,?,95,1
Azerbaijani,Turkmen,u,u,?,95,1
Azerbaijani,Uyghur,u,u,?,95,1
Azerbaijani,Uzbek,u,u,?,95,1
Azerbaijani,Yakut,u,ø,?,95,1
Chuvash,Kazakh,a,u,?,95,1
Chuvash,Turkish,a,u,?,95,1
Chuvash,Turkmen,a,u,?,95,1
Chuvash,Uyghur,a,u,?,95,1
Chuvash,Uzbek,a,u,?,95,1
Chuvash,Yakut,a,ø,?,95,1
Kazakh,Turkish,u,u,?,95,1
Kazakh,Turkmen,u,u,?,95,1
Kazakh,Uyghur,u,u,?,95,1
Kazakh,Uzbek,u,u,?,95,1
Kazakh,Yakut,u,ø,?,95,1
Turkish,Turkmen,u,u,?,95,1
Turkish,Uyghur,u,u,?,95,1
Turkish,Uzbek,u,u,?,95,1
Turkish,Yakut,u,ø,?,95,1
Turkmen,Uyghur,u,u,?,95,1
Turkmen,Uzbek,u,u,?,95,1
Turkmen,Yakut,u,ø,?,95,1
Uyghur,Uzbek,u,u,?,95,1
Uyghur,Yakut,u,ø,?,95,1
Uzbek,Yakut,u,ø,?,95,1
Azerbaijani,Chuvash,-,j,?,95,2
Azerbaijani,Yakut,-,t,?,95,2
Chuvash,Kazakh,j,-,?,95,2
Chuvash,Turkish,j,-,?,95,2
Chuvash,Turkmen,j,-,?,95,2
Chuvash,Uyghur,j,-,?,95,2
Chuvash,Uzbek,j,-,?,95,2
Chuvash,Yakut,j,t,?,95,2
Kazakh,Yakut,-,t,?,95,2
Turkish,Yakut,-,t,?,95,2
Turkmen,Yakut,-,t,?,95,2
Uyghur,Yakut,-,t,?,95,2
Uzbek,Yakut,-,t,?,95,2
Azerbaijani,Chuvash,-,ə,?,95,3
Azerbaijani,Yakut,-,ø,?,95,3
Chuvash,Kazakh,ə,-,?,95,3
Chuvash,Turkish,ə,-,?,95,3
Chuvash,Turkmen,ə,-,?,95,3
Chuvash,Uyghur,ə,-,?,95,3
Chuvash,Uzbek,ə,-,?,95,3
Chuvash,Yakut,ə,ø,?,95,3
Kazakh,Yakut,-,ø,?,95,3
Turkish,Yakut,-,ø,?,95,3
Turkmen,Yakut,-,ø,?,95,3
Uyghur,Yakut,-,ø,?,95,3
Uzbek,Yakut,-,ø,?,95,3
Azerbaijani,Chuvash,ʃ,k,?,95,4
Azerbaijani,Kazakh,ʃ,s,?,95,4
Azerbaijani,Turkish,ʃ,ʃ,?,95,4
Azerbaijani,Turkmen,ʃ,ʃ,?,95,4
Azerbaijani,Uyghur,ʃ,ʃ,?,95,4
Azerbaijani,Uzbek,ʃ,ʃ,?,95,4
Azerbaijani,Yakut,ʃ,r,?,95,4
Chuvash,Kazakh,k,s,?,95,4
Chuvash,Turkish,k,ʃ,?,95,4
Chuvash,Turkmen,k,ʃ,?,95,4
Chuvash,Uyghur,k,ʃ,?,95,4
Chuvash,Uzbek,k,ʃ,?,95,4
Chuvash,Yakut,k,r,?,95,4
Kazakh,Turkish,s,ʃ,?,95,4
Kazakh,Turkmen,s,ʃ,?,95,4
Kazakh,Uyghur,s,ʃ,?,95,4
Kazakh,Uzbek,s,ʃ,?,95,4
Kazakh,Yakut,s,r,?,95,4
Turkish,Turkmen,ʃ,ʃ,?,95,4
Turkish,Uyghur,ʃ,ʃ,?,95,4
Turkish,Uzbek,ʃ,ʃ,?,95,4
Turkish,Yakut,ʃ,r,?,95,4
Turkmen,Uyghur,ʃ,ʃ,?,95,4
Turkmen,Uzbek,ʃ,ʃ,?,95,4
Turkmen,Yakut,ʃ,r,?,95,4
Uyghur,Uzbek,ʃ,ʃ,?,95,4
Uyghur,Yakut,ʃ,r,?,95,4
Uzbek,Yakut,ʃ,r,?,95,4
Azerbaijani,Chuvash,ɢ,j,?,105,0
Azerbaijani,Kazakh,ɢ,q,?,105,0
Azerbaijani,Kyrgyz,ɢ,q,?,105,0
Azerbaijani,Turkish,ɢ,k,?,105,0
Azerbaijani,Turkmen,ɢ,ɢ,?,105,0
Azerbaijani,Uyghur,ɢ,q,?,105,0
Azerbaijani,Uzbek,ɢ,q,?,105,0
Azerbaijani,Yakut,ɢ,χ,?,105,0
Chuvash,Kazakh,j,q,?,105,0
Chuvash,Kyrgyz,j,q,?,105,0
Chuvash,Turkish,j,k,?,105,0
Chuvash,Turkmen,j,ɢ,?,105,0
Chuvash,Uyghur,j,q,?,105,0
Chuvash,Uzbek,j,q,?,105,0
Chuvash,Yakut,j,χ,?,105,0
Kazakh,Kyrgyz,q,q,?,105,0
Kazakh,Turkish,q,k,?,105,0
Kazakh,Turkmen,q,ɢ,?,105,0
Kazakh,Uyghur,q,q,?,105,0
Kazakh,Uzbek,q,q,?,105,0
Kazakh,Yakut,q,χ,?,105,0
Kyrgyz,Turkish,q,k,?,105,0
Kyrgyz,Turkmen,q,ɢ,?,105,0
Kyrgyz,Uyghur,q,q,?,105,0
Kyrgyz,Uzbek,q,q,?,105,0
Kyrgyz,Yakut,q,χ,?,105,0
Turkish,Turkmen,k,ɢ,?,105,0
Turkish,Uyghur,k,q,?,105,0
Turkish,Uzbek,k,q,?,105,0
Turkish,Yakut,k,χ,?,105,0
Turkmen,Uyghur,ɢ,q,?,105,0
Turkmen,Uzbek,ɢ,q,?,105,0
Turkmen,Yakut,ɢ,χ,?,105,0
Uyghur,Uzbek,q,q,?,105,0
Uyghur,Yakut,q,χ,?,105,0
Uzbek,Yakut,q,χ,?,105,0
Azerbaijani,Chuvash,a,u,?,105,1
Azerbaijani,Kazakh,a,a,?,105,1
Azerbaijani,Kyrgyz,a,a,?,105,1
Azerbaijani,Turkish,a,a,?,105,1
Azerbaijani,Turkmen,a,aː,?,105,1
Azerbaijani,Uyghur,a,a,?,105,1
Azerbaijani,Uzbek,a,ɔ,?,105,1
Azerbaijani,Yakut,a,aː,?,105,1
Chuvash,Kazakh,u,a,?,105,1
Chuvash,Kyrgyz,u,a,?,105,1
Chuvash,Turkish,u,a,?,105,1
Chuvash,Turkmen,u,aː,?,105,1
Chuvash,Uyghur,u,a,?,105,1
Chuvash,Uzbek,u,ɔ,?,105,1
Chuvash,Yakut,u,aː,?,105,1
Kazakh,Kyrgyz,a,a,?,105,1
Kazakh,Turkish,a,a,?,105,1
Kazakh,Turkmen,a,aː,?,105,1
Kazakh,Uyghur,a,a,?,105,1
Kazakh,Uzbek,a,ɔ,?,105,1
Kazakh,Yakut,a,aː,?,105,1
Kyrgyz,Turkish,a,a,?,105,1
Kyrgyz,Turkmen,a,aː,?,105,1
Kyrgyz,Uyghur,a,a,?,105,1
Kyrgyz,Uzbek,a,ɔ,?,105,1
Kyrgyz,Yakut,a,aː,?,105,1
Turkish,Turkmen,a,aː,?,105,1
Turkish,Uyghur,a,a,?,105,1
Turkish,Uzbek,a,ɔ,?,105,1
Turkish,Yakut,a,aː,?,105,1
Turkmen,Uyghur,aː,a,?,105,1
Turkmen,Uzbek,aː,ɔ,?,105,1
Turkmen,Yakut,aː,aː,?,105,1
Uyghur,Uzbek,a,ɔ,?,105,1
Uyghur,Yakut,a,aː,?,105,1
Uzbek,Yakut,ɔ,aː,?,105,1
Azerbaijani,Chuvash,n,n,?,105,2
Azerbaijani,Kazakh,n,n,?,105,2
Azerbaijani,Kyrgyz,n,n,?,105,2
Azerbaijani,Turkish,n,n,?,105,2
Azerbaijani,Turkmen,n,n,?,105,2
Azerbaijani,Uyghur,n,n,?,105,2
Azerbaijani,Uzbek,n,n,?,105,2
Azerbaijani,Yakut,n,n,?,105,2
Chuvash,Kazakh,n,n,?,105,2
Chuvash,Kyrgyz,n,n,?,105,2
Chuvash,Turkish,n,n,?,105,2
Chuvash,Turkmen,n,n,?,105,2
Chuvash,Uyghur,n,n,?,105,2
Chuvash,Uzbek,n,n,?,105,2
Chuvash,Yakut,n,n,?,105,2
Kazakh,Kyrgyz,n,n,?,105,2
Kazakh,Turkish,n,n,?,105,2
Kazakh,Turkmen,n,n,?,105,2
Kazakh,Uyghur,n,n,?,105,2
Kazakh,Uzbek,n,n,?,105,2
Kazakh,Yakut,n,n,?,105,2
Kyrgyz,Turkish,n,n,?,105,2
Kyrgyz,Turkmen,n,n,?,105,2
Kyrgyz,Uyghur,n,n,?,105,2
Kyrgyz,Uzbek,n,n,?,105,2
Kyrgyz,Yakut,n,n,?,105,2
Turkish,Turkmen,n,n,?,105,2
Turkish,Uyghur,n,n,?,105,2
Turkish,Uzbek,n,n,?,105,2
Turkish,Yakut,n,n,?,105,2
Turkmen,Uyghur,n,n,?,105,2
Turkmen,Uzbek,n,n,?,105,2
Turkmen,Yakut,n,n,?,105,2
Uyghur,Uzbek,n,n,?,105,2
Uyghur,Yakut,n,n,?,105,2
Uzbek,Yakut,n,n,?,105,2
Azerbaijani,Chuvash,s,ʃ,?,115,0
Azerbaijani,Kazakh,s,s,?,115,0
Azerbaijani,Turkish,s,k,?,115,0
Azerbaijani,Uzbek,s,s,?,115,0
Azerbaijani,Yakut,s,-,?,115,0
Chuvash,Kazakh,ʃ,s,?,115,0
Chuvash,Turkish,ʃ,k,?,115,0
Chuvash,Uzbek,ʃ,s,?,115,0
Chuvash,Yakut,ʃ,-,?,115,0
Kazakh,Turkish,s,k,?,115,0
Kazakh,Uzbek,s,s,?,115,0
Kazakh,Yakut,s,-,?,115,0
Turkish,Uzbek,k,s,?,115,0
Turkish,Yakut,k,-,?,115,0
Uzbek,Yakut,s,-,?,115,0
Azerbaijani,Chuvash,y,ŏ,?,115,1
Azerbaijani,Kazakh,y,y,?,115,1
Azerbaijani,Turkish,y,e,?,115,1
Azerbaijani,Uzbek,y,u,?,115,1
Azerbaijani,Yakut,y,u,?,115,1
Chuvash,Kazakh,ŏ,y,?,115,1
Chuvash,Turkish,ŏ,e,?,115,1
Chuvash,Uzbek,ŏ,u,?,115,1
Chuvash,Yakut,ŏ,u,?,115,1
Kazakh,Turkish,y,e,?,115,1
Kazakh,Uzbek,y,u,?,115,1
Kazakh,Yakut,y,u,?,115,1
Turkish,Uzbek,e,u,?,115,1
Turkish,Yakut,e,u,?,115,1
Uzbek,Yakut,u,u,?,115,1
Azerbaijani,Chuvash,m,m,?,115,2
Azerbaijani,Kazakh,m,j,?,115,2
Azerbaijani,Turkish,m,m,?,115,2
Azerbaijani,Uzbek,m,j,?,115,2
Azerbaijani,Yakut,m,ŋ,?,115,2
Chuvash,Kazakh,m,j,?,115,2
Chuvash,Turkish,m,m,?,115,2
Chuvash,Uzbek,m,j,?,115,2
Chuvash,Yakut,m,ŋ,?,115,2
Kazakh,Turkish,j,m,?,115,2
Kazakh,Uzbek,j,j,?,115,2
Kazakh,Yakut,j,ŋ,?,115,2
Turkish,Uzbek,m,j,?,115,2
Turkish,Yakut,m,ŋ,?,115,2
Uzbek,Yakut,j,ŋ,?,115,2
Azerbaijani,Yakut,-,u,?,115,3
Chuvash,Yakut,-,u,?,115,3
Kazakh,Yakut,-,u,?,115,3
Turkish,Yakut,-,u,?,115,3
Uzbek,Yakut,-,u,?,115,3
Azerbaijani,Chuvash,y,ŏ,?,115,4
Azerbaijani,Kazakh,y,e,?,115,4
Azerbaijani,Turkish,y,i,?,115,4
Azerbaijani,Uzbek,y,a,?,115,4
Azerbaijani,Yakut,y,o,?,115,4
Chuvash,Kazakh,ŏ,e,?,115,4
Chuvash,Turkish,ŏ,i,?,115,4
Chuvash,Uzbek,ŏ,a,?,115,4
Chuvash,Yakut,ŏ,o,?,115,4
Kazakh,Turkish,e,i,?,115,4
Kazakh,Uzbek,e,a,?,115,4
Kazakh,Yakut,e,o,?,115,4
Turkish,Uzbek,i,a,?,115,4
Turkish,Yakut,i,o,?,115,4
Uzbek,Yakut,a,o,?,115,4
Azerbaijani,Chuvash,k,-,?,115,5
Azerbaijani,Kazakh,k,k,?,115,5
Azerbaijani,Turkish,k,k,?,115,5
Azerbaijani,Uzbek,k,k,?,115,5
Azerbaijani,Yakut,k,χ,?,115,5
Chuvash,Kazakh,-,k,?,115,5
Chuvash,Turkish,-,k,?,115,5
Chuvash,Uzbek,-,k,?,115,5
Chuvash,Yakut,-,χ,?,115,5
Kazakh,Turkish,k,k,?,115,5
Kazakh,Uzbek,k,k,?,115,5
Kazakh,Yakut,k,χ,?,115,5
Turkish,Uzbek,k,k,?,115,5
Turkish,Yakut,k,χ,?,115,5
Uzbek,Yakut,k,χ,?,115,5
Kyrgyz,Uyghur,s,s,?,118,0
Kyrgyz,Uyghur,øː,ø,?,118,1
Kyrgyz,Uyghur,-,ŋ,?,118,2
Kyrgyz,Uyghur,-,ɛ,?,118,3
Kyrgyz,Uyghur,k,k,?,118,4
Azerbaijani,Chuvash,-,j,?,344,0
Azerbaijani,Turkish,-,k,?,344,0
Chuvash,Kazakh,j,-,?,344,0
Chuvash,Kyrgyz,j,-,?,344,0
Chuvash,Turkish,j,k,?,344,0
Chuvash,Turkmen,j,-,?,344,0
Chuvash,Uzbek,j,-,?,344,0
Chuvash,Yakut,j,-,?,344,0
Kazakh,Turkish,-,k,?,344,0
Kyrgyz,Turkish,-,k,?,344,0
Turkish,Turkmen,k,-,?,344,0
Turkish,Uzbek,k,-,?,344,0
Turkish,Yakut,k,-,?,344,0
Azerbaijani,Chuvash,i,ɯ,?,344,1
Azerbaijani,Kazakh,i,i,?,344,1
Azerbaijani,Kyrgyz,i,i,?,344,1
Azerbaijani,Turkish,i,ø,?,344,1
Azerbaijani,Turkmen,i,i,?,344,1
Azerbaijani,Uzbek,i,i,?,344,1
Azerbaijani,Yakut,i,ɯ,?,344,1
Chuvash,Kazakh,ɯ,i,?,344,1
Chuvash,Kyrgyz,ɯ,i,?,344,1
Chuvash,Turkish,ɯ,ø,?,344,1
Chuvash,Turkmen,ɯ,i,?,344,1
Chuvash,Uzbek,ɯ,i,?,344,1
Chuvash,Yakut,ɯ,ɯ,?,344,1
Kazakh,Kyrgyz,i,i,?,344,1
Kazakh,Turkish,i,ø,?,344,1
Kazakh,Turkmen,i,i,?,344,1
Kazakh,Uzbek,i,i,?,344,1
Kazakh,Yakut,i,ɯ,?,344,1
Kyrgyz,Turkish,i,ø,?,344,1
Kyrgyz,Turkmen,i,i,?,344,1
Kyrgyz,Uzbek,i,i,?,344,1
Kyrgyz,Yakut,i,ɯ,?,344,1
Turkish,Turkmen,ø,i,?,344,1
Turkish,Uzbek,ø,i,?,344,1
Turkish,Yakut,ø,ɯ,?,344,1
Turkmen,Uzbek,i,i,?,344,1
Turkmen,Yakut,i,ɯ,?,344,1
Uzbek,Yakut,i,ɯ,?,344,1
Azerbaijani,Chuvash,t,d,?,344,2
Azerbaijani,Kazakh,t,t,?,344,2
Azerbaijani,Kyrgyz,t,t,?,344,2
Azerbaijani,Turkish,t,p,?,344,2
Azerbaijani,Turkmen,t,t,?,344,2
Azerbaijani,Uzbek,t,t,?,344,2
Azerbaijani,Yakut,t,t,?,344,2
Chuvash,Kazakh,d,t,?,344,2
Chuvash,Kyrgyz,d,t,?,344,2
Chuvash,Turkish,d,p,?,344,2
Chuvash,Turkmen,d,t,?,344,2
Chuvash,Uzbek,d,t,?,344,2
Chuvash,Yakut,d,t,?,344,2
Kazakh,Kyrgyz,t,t,?,344,2
Kazakh,Turkish,t,p,?,344,2
Kazakh,Turkmen,t,t,?,344,2
Kazakh,Uzbek,t,t,?,344,2
Kazakh,Yakut,t,t,?,344,2
Kyrgyz,Turkish,t,p,?,344,2
Kyrgyz,Turkmen,t,t,?,344,2
Kyrgyz,Uzbek,t,t,?,344,2
Kyrgyz,Yakut,t,t,?,344,2
Turkish,Turkmen,p,t,?,344,2
Turkish,Uzbek,p,t,?,344,2
Turkish,Yakut,p,t,?,344,2
Turkmen,Uzbek,t,t,?,344,2
Turkmen,Yakut,t,t,?,344,2
Uzbek,Yakut,t,t,?,344,2
Azerbaijani,Chuvash,-,ə,?,344,3
Azerbaijani,Turkish,-,e,?,344,3
Chuvash,Kazakh,ə,-,?,344,3
Chuvash,Kyrgyz,ə,-,?,344,3
Chuvash,Turkish,ə,e,?,344,3
Chuvash,Turkmen,ə,-,?,344,3
Chuvash,Uzbek,ə,-,?,344,3
Chuvash,Yakut,ə,-,?,344,3
Kazakh,Turkish,-,e,?,344,3
Kyrgyz,Turkish,-,e,?,344,3
Turkish,Turkmen,e,-,?,344,3
Turkish,Uzbek,e,-,?,344,3
Turkish,Yakut,e,-,?,344,3
Azerbaijani,Turkish,-,k,?,344,4
Chuvash,Turkish,-,k,?,344,4
Kazakh,Turkish,-,k,?,344,4
Kyrgyz,Turkish,-,k,?,344,4
Turkish,Turkmen,k,-,?,344,4
Turkish,Uzbek,k,-,?,344,4
Turkish,Yakut,k,-,?,344,4
Azerbaijani,Chuvash,ɢ,χ,?,367,0
Azerbaijani,Kazakh,ɢ,q,?,367,0
Azerbaijani,Kyrgyz,ɢ,q,?,367,0
Azerbaijani,Turkish,ɢ,k,?,367,0
Azerbaijani,Turkmen,ɢ,ɢ,?,367,0
Azerbaijani,Uyghur,ɢ,q,?,367,0
Azerbaijani,Uzbek,ɢ,q,?,367,0
Azerbaijani,Yakut,ɢ,k,?,367,0
Chuvash,Kazakh,χ,q,?,367,0
Chuvash,Kyrgyz,χ,q,?,367,0
Chuvash,Turkish,χ,k,?,367,0
Chuvash,Turkmen,χ,ɢ,?,367,0
Chuvash,Uyghur,χ,q,?,367,0
Chuvash,Uzbek,χ,q,?,367,0
Chuvash,Yakut,χ,k,?,367,0
Kazakh,Kyrgyz,q,q,?,367,0
Kazakh,Turkish,q,k,?,367,0
Kazakh,Turkmen,q,ɢ,?,367,0
Kazakh,Uyghur,q,q,?,367,0
Kazakh,Uzbek,q,q,?,367,0
Kazakh,Yakut,q,k,?,367,0
Kyrgyz,Turkish,q,k,?,367,0
Kyrgyz,Turkmen,q,ɢ,?,367,0
Kyrgyz,Uyghur,q,q,?,367,0
Kyrgyz,Uzbek,q,q,?,367,0
Kyrgyz,Yakut,q,k,?,367,0
Turkish,Turkmen,k,ɢ,?,367,0
Turkish,Uyghur,k,q,?,367,0
Turkish,Uzbek,k,q,?,367,0
Turkish,Yakut,k,k,?,367,0
Turkmen,Uyghur,ɢ,q,?,367,0
Turkmen,Uzbek,ɢ,q,?,367,0
Turkmen,Yakut,ɢ,k,?,367,0
Uyghur,Uzbek,q,q,?,367,0
Uyghur,Yakut,q,k,?,367,0
Uzbek,Yakut,q,k,?,367,0
Azerbaijani,Chuvash,u,ŏ,?,367,1
Azerbaijani,Kazakh,u,u,?,367,1
Azerbaijani,Kyrgyz,u,u,?,367,1
Azerbaijani,Turkish,u,u,?,367,1
Azerbaijani,Turkmen,u,u,?,367,1
Azerbaijani,Uyghur,u,u,?,367,1
Azerbaijani,Uzbek,u,u,?,367,1
Azerbaijani,Yakut,u,u,?,367,1
Chuvash,Kazakh,ŏ,u,?,367,1
Chuvash,Kyrgyz,ŏ,u,?,367,1
Chuvash,Turkish,ŏ,u,?,367,1
Chuvash,Turkmen,ŏ,u,?,367,1
Chuvash,Uyghur,ŏ,u,?,367,1
Chuvash,Uzbek,ŏ,u,?,367,1
Chuvash,Yakut,ŏ,u,?,367,1
Kazakh,Kyrgyz,u,u,?,367,1
Kazakh,Turkish,u,u,?,367,1
Kazakh,Turkmen,u,u,?,367,1
Kazakh,Uyghur,u,u,?,367,1
Kazakh,Uzbek,u,u,?,367,1
Kazakh,Yakut,u,u,?,367,1
Kyrgyz,Turkish,u,u,?,367,1
Kyrgyz,Turkmen,u,u,?,367,1
Kyrgyz,Uyghur,u,u,?,367,1
Kyrgyz,Uzbek,u,u,?,367,1
Kyrgyz,Yakut,u,u,?,367,1
Turkish,Turkmen,u,u,?,367,1
Turkish,Uyghur,u,u,?,367,1
Turkish,Uzbek,u,u,?,367,1
Turkish,Yakut,u,u,?,367,1
Turkmen,Uyghur,u,u,?,367,1
Turkmen,Uzbek,u,u,?,367,1
Turkmen,Yakut,u,u,?,367,1
Uyghur,Uzbek,u,u,?,367,1
Uyghur,Yakut,u,u,?,367,1
Uzbek,Yakut,u,u,?,367,1
Azerbaijani,Chuvash,l,l,?,367,2
Azerbaijani,Kazakh,l,l,?,367,2
Azerbaijani,Kyrgyz,l,l,?,367,2
Azerbaijani,Turkish,l,l,?,367,2
Azerbaijani,Turkmen,l,l,?,367,2
Azerbaijani,Uyghur,l,l,?,367,2
Azerbaijani,Uzbek,l,l,?,367,2
Azerbaijani,Yakut,l,l,?,367,2
Chuvash,Kazakh,l,l,?,367,2
Chuvash,Kyrgyz,l,l,?,367,2
Chuvash,Turkish,l,l,?,367,2
Chuvash,Turkmen,l,l,?,367,2
Chuvash,Uyghur,l,l,?,367,2
Chuvash,Uzbek,l,l,?,367,2
Chuvash,Yakut,l,l,?,367,2
Kazakh,Kyrgyz,l,l,?,367,2
Kazakh,Turkish,l,l,?,367,2
