#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treeLikelihood.turkic" spec="beast.base.evolution.likelihood.TreeLikelihood" useAmbiguities="true">
#        <tree IsLabelledNewick="true" id="Tree.t:turkic" newick="(Chuvash:1800,(Yakut:1500,(Azerbaijani:800,(Turkmen:600,(Turkish:500,(Uzbek:400,(Uyghur:350,(Kazakh:300,Kyrgyz:300):50):50):50):100):200):700):300):300;" spec="beast.base.evolution.tree.TreeParser">
#            <taxonset id="TaxonSet.turkic" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Azerbaijani" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Chuvash" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kazakh" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Kyrgyz" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkish" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Turkmen" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uyghur" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Uzbek" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Yakut" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </tree>
#        <siteModel gammaCategoryCount="4" id="SiteModel.s:turkic" spec="beast.base.evolution.sitemodel.SiteModel">
#            <parameter id="shape.s:turkic" lower="0.0" name="shape" spec="beast.base.inference.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <substModel id="MkModel.s:turkic" spec="beast.base.evolution.substitutionmodel.GeneralSubstitutionModel">
#                <parameter dimension="2" id="rates.s:turkic" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0</parameter>
#                <frequencies id="freqs.s:turkic" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                    <parameter dimension="2" id="freqParameter.s:turkic" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                </frequencies>
#            </substModel>
#        </siteModel>
#        <branchRateModel id="StrictClock.c:turkic" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#            <parameter id="clockRate.c:turkic" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </branchRateModel>
#    </distribution>
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:turkic" spec="beast.base.evolution.speciation.YuleModel" tree="@Tree.t:turkic">
#            <parameter id="birthRate.t:turkic" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        </distribution>
#        <distribution id="ProtoTurkicRoot.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" taxonset="@TaxonSet.turkic" tree="@Tree.t:turkic">
#            <distr id="LogNormalDistributionModel" meanInRealSpace="true" spec="beast.base.inference.distribution.LogNormalDistributionModel">
#                <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="2100.0"/>
#                <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.12"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.clockRate" spec="beast.base.inference.distribution.Prior" x="@clockRate.c:turkic">
#            <distr id="Exponential" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.birthRate" spec="beast.base.inference.distribution.Prior" x="@birthRate.t:turkic">
#            <distr id="Exponential1" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant3" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </distr>
#        </distribution>
#        <distribution id="prior.shape" spec="beast.base.inference.distribution.Prior" x="@shape.s:turkic">
#            <distr id="Exponential2" spec="beast.base.inference.distribution.Exponential">
#                <mean id="Function$Constant4" spec="beast.base.core.Function$Constant" value="0.5"/>
#            </distr>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	prior	treeLikelihood	YuleModel	birthRate	clockRate	shape	Tree.height	Tree.treeLength
240000	-336.99049761482013	-74.03621176205289	-262.95428585276727	-65.01091563462087	0.0013883931698466052	2.1596513853028228E-4	1.6373776550566288	2023.9453356748418	8912.497090821433
245000	-334.2019810406764	-71.38698904400094	-262.8149919966755	-62.251536843094385	0.0011202841155381364	3.445338210321391E-4	1.5239496651435371	2270.625816770561	7050.134089637329
250000	-337.6894205478077	-73.89202902458491	-263.79739152322276	-64.45384403309437	0.0014048842914005525	2.0719976829331073E-4	1.7875285580794908	2179.9352577261834	8478.592457971768
255000	-335.8718422049417	-71.36864793551716	-264.5031942694245	-61.11871544785588	0.0014645785243048303	3.2799137438746707E-4	1.5949589632480137	1691.392959321789	6083.124327578602
260000	-337.91035889112976	-70.63954102816041	-267.27081786296935	-62.61644553672862	0.0010835563695847563	2.1509165523416818E-4	1.138892075392584	2074.9264689107363	7379.765426265176
265000	-332.7450015873833	-73.6250787841577	-259.1199228032256	-62.46825894494613	9.581544936385126E-4	2.5360999485815605E-4	2.383928929434936	1792.9096590157449	7164.0291636936145
270000	-336.38634120309996	-76.11327287544775	-260.2730683276522	-65.73791750386304	4.480977423255174E-4	1.865057257667407E-4	2.284130741154707	1967.686778343383	9046.963920698352
275000	-340.66803537793055	-73.52545282341188	-267.14258255451864	-63.84849890698941	8.650155308815444E-4	1.4794007323209934E-4	1.6183441800892298	1783.3801549703755	8585.272599768574
280000	-336.6495280141566	-76.91445176208761	-259.735076252069	-65.22705105958116	7.484591392171885E-4	1.354824322936821E-4	2.838733790081666	2243.9310349106954	10217.123544016213
285000	-337.88953079770187	-76.6577878706301	-261.23174292707176	-64.4849660128726	9.793482520122497E-4	2.1849160465947377E-4	2.795053280153572	2401.130431015696	9246.945549947273
290000	-337.7227492497126	-74.12412367627493	-263.59862557343763	-63.0361734801393	6.115641895124635E-4	4.8718605737729185E-4	2.218823436408502	1748.2097932914176	6279.387256321663
295000	-335.6255678369919	-74.51860455262418	-261.1069632843677	-64.17369888903663	9.238927089868996E-4	2.3657171304450515E-4	2.2900322110324955	2003.0649307164356	8960.32833409582
300000	-334.6075390809579	-71.26105317041868	-263.34648591053923	-62.29064039060809	0.0012590910805333384	3.650778914028284E-4	1.580114330094399	2147.9337094145562	7046.1295961067935
305000	-334.5885255231043	-74.02749096577183	-260.56103455733245	-64.57290858325612	0.0018738668092428675	2.396767264801106E-4	1.768220942125086	1914.2052259690597	7649.90294251808
310000	-337.5077471435603	-73.06133503669102	-264.44641210686933	-62.78416614351861	9.986458006491395E-4	2.142776075027873E-4	1.4541199016031612	1655.1276202767604	7521.468542619892
315000	-339.64816322863265	-75.29119354813135	-264.3569696805013	-65.38242316783203	0.0011310229395939295	1.310346524540085E-4	2.0648393853667777	1989.1149603599458	9818.864307031463
320000	-335.1169936119975	-74.89712411133345	-260.219869500664	-65.2170493636198	5.877023174428089E-4	1.6976542336412387E-4	1.8603243170736057	2224.531004513327	9703.431797810106
325000	-342.5832995737992	-77.24167782856634	-265.3416217452329	-66.43609266605328	7.251686235663829E-4	1.31409269750603E-4	2.422486109330618	2224.970390977737	11863.781221467498
330000	-340.50573231041005	-77.44552640205681	-263.0602059083532	-67.25737747808482	0.0010761310717259359	1.0993578554857853E-4	2.062725187959761	2262.4337057174725	11692.17553730547
335000	-338.55789669185464	-73.45021320254655	-265.1076834893081	-65.77360634323503	4.087921679826605E-4	2.23306911061369E-4	0.9611734197490702	2094.9777951486403	8207.537187624901
340000	-338.2018940642969	-71.74495610922585	-266.456937955071	-63.54400198404089	0.0018793950556071093	4.354621634607905E-4	1.189333400615137	2155.628384937376	7092.473336798281
345000	-338.13505531340485	-73.44792355388341	-264.68713175952144	-64.53605721293654	0.001421497432339688	1.8332761733768122E-4	1.5800207918010485	2089.219332939221	8503.498826315032
350000	-336.13004774869955	-72.12380079652907	-264.0062469521705	-63.99089231372365	7.906031916682308E-4	2.2094884712796557E-4	1.166806850235799	2140.4544266438647	8663.230082027489
355000	-336.25542692727834	-73.47116718239698	-262.78425974488135	-62.55628587853244	0.0010645480698811137	2.270643295514274E-4	2.0930349831530917	1736.31334515394	7322.02402106092
